epoch	iteration	time	MSE_train	MAE_train	loss_train	MSE_valid	MAE_valid	loss_valid
0	75	161.96196055412292	0.20517312056443135	0.37175863353048616	15.557691223919392	0.2253624783050001	0.3869149471042164	4.308992952108383
1	75	322.1966006755829	0.19674916655530522	0.37013998293777717	14.898826152086258	0.2177587672159777	0.3862787988098753	4.162712134420872
2	75	484.65013313293457	0.1541016598910474	0.32626688265206905	11.708180751651525	0.17364912666746674	0.3470540904127482	3.311794027686119
3	75	648.2959272861481	0.11324280687012779	0.2718591051230292	8.609058754518628	0.13708970899840606	0.29897775889631123	2.6153089478611946
4	75	813.0163626670837	0.11333462741639592	0.27638479335179467	8.582253355532885	0.14557359384673987	0.3145988393463566	2.7739771902561188
5	75	971.6528646945953	0.08312787585412731	0.23681938752408344	6.30419210344553	0.13106011653368424	0.2962898127115842	2.4993050172924995
6	75	1134.354585647583	0.03711306668978086	0.1559193769894942	2.8186967093497515	0.09801700770803896	0.254060334219687	1.8675293400883675
7	75	1293.888688325882	0.0252422776205985	0.12869835023563433	1.9081445448100567	0.09701476418978612	0.25495236729615156	1.8443426713347435
8	75	1454.108716726303	0.08167819997074155	0.24978286656415807	6.222814314067364	0.1637418352340227	0.3220168311903841	3.1054778695106506
9	75	1616.8946993350983	0.0238719709865313	0.1284079126271717	1.8092500604689121	0.10942663411472703	0.26900897381759165	2.092858634889126
10	75	1777.052943944931	0.029041616636635705	0.15017478755091732	2.200767057016492	0.11534276277004873	0.27684717090719957	2.202846258878708
11	75	1937.3724381923676	0.01767817922283103	0.10830557721809975	1.3344544125720859	0.11711780517083939	0.2749309310770015	2.2290143445134163
12	75	2102.4695563316345	0.012159718060070334	0.0927053017503122	0.9268018947914243	0.1052159867009703	0.2645846158637359	2.010143607854843
13	75	2265.7250587940216	0.010473351586022873	0.08570463630482864	0.7946027796715498	0.11065096817039628	0.2679937629282871	2.101974818855524
14	75	2424.953696012497	0.05060780149053005	0.20340001636891938	3.8367204666137695	0.1543121358899705	0.3097727637849377	2.9309821873903275
15	75	2587.0695402622223	0.01552269725207176	0.10807422183113968	1.1796352276578546	0.11616186480675979	0.27245919335249846	2.2091748863458633
16	75	2749.7577860355377	0.004370137516523671	0.05188275772258948	0.33025119092781097	0.10324058400573682	0.2610427556540879	1.963177639991045
17	75	2907.5990266799927	0.0029558010129691944	0.04299587440750411	0.2248253581346944	0.09985250903765135	0.2568575224879374	1.9047184139490128
18	75	3069.1453931331635	0.008881607008108397	0.0815649356074724	0.6737011023797095	0.10820968850605538	0.2653415931196902	2.0572408214211464
19	75	3230.237795829773	0.01492183882760828	0.1064487579421631	1.1356668104417622	0.10883035906286607	0.2678040009722163	2.0764084570109844
20	75	3394.529512643814	0.012268737221591181	0.09821784563393514	0.9319698079489172	0.10657153295572391	0.266695615677689	2.0329552926123142
21	75	3554.288582086563	0.006793681173174674	0.0655151273313276	0.5266629522666335	0.09992534014334555	0.2568983208709876	1.9053767547011375
22	75	3714.563960790634	0.007764847871754842	0.07383948601627746	0.5868972311727703	0.10567363809281184	0.2631328118550421	2.007661834359169
23	75	3876.4017696380615	0.005197336293002159	0.05797953530373168	0.39563553826883435	0.10242172698346864	0.25928054426942154	1.9459374323487282
24	75	4039.054339170456	0.0042915077114411525	0.054582536206638665	0.32631606282666326	0.09761865175630027	0.25448799998409727	1.8655442520976067
