epoch	iteration	time	MSE_train	MAE_train	loss_train	MSE_valid	MAE_valid	loss_valid
0	162	295.7920801639557	0.6657392911261177	0.7432995344632393	108.52802267670631	0.6388146160354417	0.7218621022409673	28.100975930690765
1	162	592.381062746048	0.7223868755457928	0.6959837554736863	117.96754121780396	0.6950358399808867	0.6868446874103957	30.73677036166191
2	162	885.8171091079712	0.7678027036252775	0.6869503812868012	125.41387332975864	0.7399119628350572	0.6788526980568179	32.73722952604294
3	162	1178.7275183200836	0.645353727924802	0.7326838258603634	104.99056375026703	0.6238844996384023	0.7146421153768361	27.463242828845978
4	162	1471.9275240898132	0.6116840619856692	0.7119456902404742	99.43319523334503	0.5981011584327093	0.6997655576939206	26.337925106287003
5	162	1762.1646609306335	0.5550577241956034	0.6701561275245137	90.52081167697906	0.5665614504940162	0.6716022500888906	24.820395708084106
6	162	2055.033862352371	0.4473087788788242	0.5027083089600294	72.96686571836472	0.47109347781539024	0.5137548758132423	20.759816393256187
7	162	2345.6393325328827	0.36191742489525935	0.4603075820500451	58.72284407168627	0.4151838565588877	0.4814294198058921	18.261375680565834
8	162	2641.860579252243	0.3041752087587389	0.42925375550698225	49.961561508476734	0.38575204467474883	0.479633331829481	17.019352450966835
9	162	2941.390993118286	0.2943245161376898	0.4027645587447406	48.105643551796675	0.41869744134892867	0.4689273214222287	18.44767454266548
10	162	3235.0010125637054	0.21433477624087802	0.35242111295289386	34.88819861412048	0.4116609034206182	0.47896601533611044	18.112234756350517
11	162	3526.6561760902405	0.233135681302865	0.3472692087464939	38.0209553912282	0.45445133823726835	0.4762945523311337	20.062207207083702
12	162	3818.692957878113	0.14661357942348244	0.29036141662483383	23.83042549341917	0.4819992489592132	0.5195687016673225	21.139011964201927
13	162	4119.661664962769	0.1097212987173279	0.24401561400722102	17.843279141932726	0.45231498353849753	0.4825645424103994	19.947770684957504
14	162	4411.900489330292	0.13531314784782558	0.26945058564747	21.9664739202708	0.5049406557879953	0.49758713926932363	22.3542041182518
15	162	4706.641503572464	0.051067299160339565	0.15778659113928648	8.384887502528727	0.5070987941185245	0.5000736254823508	22.266273453831673
16	162	4998.559990406036	0.04339124169937343	0.16296061978232196	7.123629782348871	0.4788798612062491	0.5079243397299977	21.118308939039707
17	162	5291.000675201416	0.03025396497948558	0.11726035424337682	4.916883560363203	0.5025798158464381	0.48796966284406273	22.06701710820198
18	162	5581.751285076141	0.03251154093916879	0.13660293001616966	5.333788017742336	0.4880217022603992	0.5044287334939987	21.446751296520233
19	162	5872.786602020264	0.03535790874344214	0.1253505837775207	5.736948582343757	0.5049059761805813	0.47583169403532855	22.24151784181595
20	162	6164.985480070114	0.026453497347753135	0.12382156941286057	4.3025423884391785	0.5027509828768262	0.5127265675918018	22.004157677292824
21	162	6459.017050504684	0.02095567252451354	0.09943852167655508	3.4198877576272935	0.5437846790816231	0.5060620647057784	23.890552267432213
22	162	6755.104167938232	0.027290957569703542	0.12189082102006685	4.432980198413134	0.5067516838904523	0.518322819624123	22.16132043302059
23	162	7042.625333786011	0.024512772765734485	0.10627443049540869	3.987068290822208	0.5113083329701371	0.5048224859100452	22.384856462478638
24	162	7335.933451414108	0.027021842649728664	0.11192223412309538	4.408417088910937	0.49223813080914464	0.4799321842252565	21.633879378437996
25	162	7628.969249010086	0.01804701645611581	0.0895570124268015	2.943104849313386	0.49484736390525375	0.4908019812469431	21.698494851589203
26	162	7928.088783740997	0.014399488323201138	0.07922012191229932	2.336858661612496	0.49186523403037663	0.48105616468212586	21.535347789525986
27	162	8222.021934509277	0.01769056484361772	0.0914362568239572	2.8939002119004726	0.48959090228728447	0.48792590395741753	21.417715214192867
28	162	8513.86161184311	0.026634582188174244	0.11780478028160643	4.358625655993819	0.4658136300173949	0.4806863982605634	20.55312615633011
29	162	8809.295014858246	0.022383837123222165	0.10004919634231138	3.631909968564287	0.5066891642111907	0.5015998523776158	22.221887834370136
30	162	9102.306246042252	0.024059302664781963	0.11178873937849766	3.9314773017540574	0.5025651283129524	0.4850112189920686	22.041039273142815
31	162	9390.495906829834	0.028153562522681034	0.10854079823811792	4.595810052007437	0.5058387074605059	0.4786601772987478	22.23157662153244
32	162	9687.599240541458	0.01963121028462176	0.09247291736512916	3.185350729036145	0.484658065568981	0.48208483660044216	21.24155829846859
33	162	9980.819083213806	0.03604079188099381	0.1381348405733188	5.85353593993932	0.5259051968564306	0.5198012579661264	23.033449918031693
34	162	10273.959911108017	0.07171276640998671	0.1989727583105509	11.729579539969563	0.5537960059997562	0.5390759381887724	24.20746860653162
35	162	10567.530064105988	0.021362901690278404	0.10189975644381061	3.4785843542777	0.48179381279142397	0.4914145427320501	21.09449039399624
36	162	10861.82255411148	0.013575653843179838	0.07545849301696168	2.252162644697819	0.47267782316087326	0.4687134258663483	20.678487330675125
37	162	11150.192958593369	0.018099694045821502	0.09290446775439617	2.940471489680931	0.48695661405842816	0.48177946397780086	21.430744647979736
38	162	11441.840890407562	0.01403784516108326	0.07659324337198957	2.280989303952083	0.4647019407984993	0.45614244616020927	20.36871536076069
39	162	11736.854556322098	0.0138318821986787	0.07627137833972944	2.2436082453641575	0.468836431543991	0.4706848064799317	20.597624614834785
40	162	12028.22469830513	0.014799067635647561	0.07713735023789782	2.4009663787437603	0.4889098288073729	0.4770055638961226	21.354942582547665
41	162	12320.428044557571	0.01396405036243406	0.07672571556208393	2.26794678659644	0.47997938133758195	0.4659001658261894	21.025028958916664
42	162	12613.73768234253	0.019142846081471744	0.08851246561115762	3.1059167749481276	0.4856852906290387	0.4805362269148338	21.306205928325653
