epoch	iteration	time	MSE_train	MAE_train	loss_train	MSE_valid	MAE_valid	loss_valid
0	162	446.79489374160767	0.27481079404170305	0.36367572047577196	44.57590177608654	0.26312346653667235	0.3568965173882546	11.4768755286932
1	162	773.1066348552704	0.20750492125268363	0.33555582815167534	33.702044185251	0.20421695267532622	0.33606123323920817	8.938809514045715
2	162	1099.6278023719788	0.15596305059892684	0.31408340260817136	25.32528880238533	0.16826185054572748	0.3268947703804044	7.437324799597263
3	162	1426.3457539081573	0.13111362293679346	0.28266234551421826	21.287007382139564	0.15588029476283294	0.307088913977575	6.82276863977313
4	162	1753.6086254119873	0.10456182656908469	0.2572007889175691	17.000616140663624	0.13882180388080848	0.2906036766473767	6.143014475703239
5	162	2083.7524676322937	0.09352406317183903	0.2418880019006759	15.184083111584187	0.13996140475689253	0.2877750014712056	6.148057907819748
6	162	2412.243710756302	0.0977531570692797	0.24922057085945082	16.017315598204732	0.1680334161410837	0.31775432915138685	7.473407059907913
7	162	2740.140829563141	0.06719814267681967	0.21015173487063776	10.959389159455895	0.15001332225831096	0.2993760512002724	6.597298085689545
8	162	3070.2407610416412	0.05470413984599171	0.18728974287565045	9.017944125458598	0.15696203845566464	0.3012044415413905	6.918830882757902
9	162	3394.921054124832	0.037556099788497554	0.15674406641408772	6.1247662380337715	0.15339206685040094	0.3020676518917727	6.787477761507034
10	162	3723.3031499385834	0.03552310571374948	0.15321695539303598	5.805910336785018	0.1721265370792274	0.3188273633984353	7.574758358299732
11	162	4049.3432261943817	0.026294715527188126	0.13103357082186176	4.301819211803377	0.16442517127233766	0.3103632009179472	7.248872097581625
12	162	4377.2904686927795	0.08019563918269795	0.2483273356384912	13.071181703358889	0.21699316666609797	0.3702451159199365	9.628792762756348
13	162	4705.725901126862	0.021400972964852685	0.11628225845121465	3.477823588065803	0.17552817914591304	0.3230428897996815	7.766078852117062
14	162	5031.824266910553	0.03396260639312894	0.15044232559729517	5.515622006729245	0.17282794735303078	0.3170078041098958	7.571139115840197
15	162	5357.976886987686	0.011596654580758887	0.08541173610283576	1.893379608169198	0.1587397067739513	0.30519943077572814	6.985696017742157
16	162	5683.017613649368	0.016012544537633743	0.10295429812288467	2.6156460936181247	0.17380388154621834	0.3268666592379697	7.733737595379353
