epoch	iteration	time	MSE_train	MAE_train	loss_train	MSE_valid	MAE_valid	loss_valid
0	161	853.7418348789215	0.18478129785885986	0.35920388538988285	29.934570118784904	0.17513147274905738	0.3513159082947875	7.741057060658932
1	161	1926.624567747116	0.1683904208042143	0.33019869268676383	27.27924819290638	0.15959275081619645	0.32288184071616305	7.033627450466156
2	161	2985.733623981476	0.15147216895210378	0.2631101738086637	24.538491316139698	0.13950734787311886	0.25221613804213433	6.131829284131527
3	161	4047.852208852768	0.18307291626834565	0.35992755832863443	29.657812260091305	0.17617730524707315	0.35427042940537706	7.788877308368683
4	161	4972.359469413757	0.14234323844466695	0.26190693791449804	23.059604559093714	0.13243070716101535	0.2569097101259575	5.791715785861015
5	161	6051.9581823349	0.12116978164816948	0.25723621707961514	19.629504499956965	0.1197999809863827	0.2565958186448049	5.272852208465338
6	161	7076.895952224731	0.11069569470235335	0.24407682181508453	17.932702604681253	0.11239367231054483	0.2481900683409876	4.93216310814023
7	161	8170.238276004791	0.10418765288902912	0.23922199417296566	16.87839982844889	0.11176258750418218	0.2504737093294267	4.90195370465517
8	161	9254.109820365906	0.11002103838697183	0.2585780291277685	17.823408149182796	0.13086238236622744	0.277628431303038	5.777631785720587
9	161	10168.730790138245	0.1019532890161937	0.2521973258117214	16.516432784497738	0.12399806064580648	0.2771606218900612	5.414471294730902
10	161	11096.218424081802	0.08735689403355709	0.22596784122288227	14.151816792786121	0.12173838862616991	0.2620265088921828	5.376737646758556
11	161	12029.5126080513	0.07122127051736962	0.21065022032362996	11.53784580156207	0.11404276596599942	0.26264499112856476	5.00210440531373
12	161	12943.166212797165	0.06753572626354881	0.19879363003520317	10.940787691622972	0.11175695336882818	0.25460258756610127	4.904000960290432
13	161	13851.963116168976	0.054987935798276544	0.18562735795376845	8.908045621588826	0.1134407271695102	0.2602761654330672	4.983280319720507
14	161	14758.242814779282	0.05891221331620866	0.19348082088514656	9.543778512626886	0.13197465043278794	0.2798798226624084	5.804206103086472
15	161	15669.411125659943	0.04251905258383714	0.16261659858656335	6.88808651547879	0.11937516998653742	0.2625716818751191	5.242014717310667
16	161	16596.468129873276	0.036849734254277317	0.15012229985362033	5.969656934030354	0.12276050702817612	0.2627530980024406	5.37300842627883
17	161	17514.900086164474	0.034212347171677183	0.15057718853630056	5.542400303296745	0.13248411364777596	0.28258555696325766	5.7987342439591885
18	161	18434.89807343483	0.026851352618781514	0.13179929035623777	4.34991910867393	0.13701407997186607	0.28815593549298296	6.039125107228756
19	161	19355.911831378937	0.022750374174282776	0.1214581788316323	3.685560604557395	0.12701509431645927	0.2760261868883809	5.579433239996433
20	161	20284.41989660263	0.01619743219514966	0.1012770048196048	2.6239840066991746	0.13052084330792618	0.27474495666168575	5.73453176766634
21	161	21208.489609241486	0.015116956552226076	0.09892773566937166	2.4489469658583403	0.12996293905728692	0.277062772846908	5.7368846125900745
22	161	22131.600833415985	0.01680070848616562	0.1036105872531433	2.7217147797346115	0.13890412384687797	0.2873053560958063	6.1059384271502495
23	161	23047.86304974556	0.014204694447896493	0.09511644070620223	2.3011605124920607	0.13573055182808832	0.2840076545347198	5.950703784823418
24	161	23994.64094209671	0.01026369407476431	0.08018271058379603	1.6627184334211051	0.13182555326585205	0.2802325504342858	5.787252925336361
25	161	24926.563666820526	0.010979485777448235	0.0828104336339302	1.7786766784265637	0.1339475864222614	0.2818630502914353	5.863069921731949
26	161	25844.843409061432	0.01499340136441523	0.09717081340438008	2.428931014612317	0.13578296423779296	0.2844168654582698	5.933321096003056
27	161	26761.82235431671	0.010225476095482777	0.07971906733273725	1.65652713063173	0.13758517816282798	0.290449627301247	6.056535124778748
28	161	27679.17766547203	0.010145024876373714	0.07907024131804694	1.6434940334875137	0.15149757014241858	0.301146341845554	6.634092655032873
29	161	28595.02555990219	0.008727477466922397	0.07488720607943833	1.4138513496145606	0.13572732103310858	0.2823702464000784	5.941815294325352
30	161	29534.77085661888	0.011114941068083051	0.08502792289773761	1.8006204545963556	0.13842147131858196	0.28928213244397866	6.051277905702591
31	161	30449.071563243866	0.01013036940765862	0.08184367050610793	1.6411198421847075	0.13625113517908655	0.28380779428340547	5.9700990952551365
32	161	31384.410692691803	0.008416837165817849	0.07254899283698588	1.3635276195127517	0.1340721425532938	0.2820360740150908	5.876412309706211
33	161	32312.892694711685	0.009874035358393532	0.07992128597717606	1.5995937308762223	0.13277590389558824	0.278806389313486	5.82753337547183
34	161	33217.344103097916	0.006806033668219699	0.06440013614382571	1.1025774567387998	0.13180077399678886	0.28045463979297836	5.773163422942162
35	161	34135.47881650925	0.008919503775318161	0.07315430552289062	1.444959613494575	0.13550145819098453	0.28461163695499625	5.917598072439432
36	161	35057.88368463516	0.013520326880642988	0.09540018093388493	2.1902929530479014	0.13219053596264918	0.2789031124801087	5.792175799608231
37	161	35985.25779914856	0.014430270101176191	0.09676613299000755	2.337703754659742	0.13168646464212252	0.280187672883165	5.748977653682232
38	161	36905.83029317856	0.0072876020550753685	0.06699269104434212	1.1805915276054293	0.13147691423219152	0.2807168886547895	5.760209305211902
39	161	37828.99425292015	0.008256438654330385	0.07124251328310986	1.3375430572777987	0.13319924375415249	0.2838763065193947	5.825782001018524
40	161	38761.777055978775	0.011350245688279801	0.0862715848143799	1.8387397932820022	0.13230086115050055	0.28236514318252	5.778157535940409
41	161	39697.36669588089	0.006284681143216722	0.06235214832122438	1.0181183342356235	0.13082486687314318	0.27883753723217003	5.734911784529686
42	161	40623.06437206268	0.006347686877311394	0.06246996835272265	1.0283252755180001	0.1331989442368771	0.27922334339764476	5.831304434686899
43	161	41538.51646924019	0.009159655568603622	0.07545446833512275	1.483864201232791	0.1325507833794643	0.2798639436741527	5.806858845055103
44	161	42459.19260907173	0.0070532706792510716	0.06628543815150122	1.1426298551959917	0.13203754732333012	0.2774348384801218	5.796644810587168
45	161	43396.99502539635	0.020795245009863714	0.12320050914171095	3.3688297094777226	0.15245844221953583	0.30254213909665456	6.703102506697178
46	161	44317.16480970383	0.006896773436833802	0.06534394968436157	1.1172773038269952	0.13029300916110773	0.277557890018006	5.708795107901096
47	161	45243.74048471451	0.006333490224456731	0.06369262045848666	1.0260254113236442	0.13339018102397396	0.2796464592942017	5.842478360980749
48	161	46179.3770878315	0.006183639755010405	0.06099110881274819	1.0017496368382126	0.13409119994259214	0.28073799959752416	5.88325010240078
49	161	47102.315591812134	0.007927549887840106	0.06960575441243472	1.2842630818486214	0.13098969786109887	0.2782465932944374	5.726409155875444
