epoch	iteration	time	MSE_train	MAE_train	loss_train	MSE_valid	MAE_valid	loss_valid
0	162	296.66145634651184	0.16647032702900025	0.28277909583439026	27.06547024846077	0.17497992921227984	0.29300687205877235	7.675864674150944
1	162	587.8324615955353	0.08951551214882042	0.21392383622525973	14.623771991580725	0.09710351521198575	0.22496489796707098	4.249737316742539
2	162	891.2966184616089	0.10036377897304789	0.24340988593983512	16.28946269210428	0.11768340944233786	0.2579857670360332	5.135855458676815
3	162	1194.2201006412506	0.08721089755687374	0.2184830159810237	14.237945964559913	0.10880771564232221	0.23874477396766058	4.7526658941060305
4	162	1493.3301277160645	0.0636290298336855	0.178528174614401	10.360630868934095	0.09578295910183617	0.21896842516583503	4.182439778000116
5	162	1786.0078341960907	0.05915863753998764	0.17543885264552858	9.619740882422775	0.09522622753562154	0.22212681813205745	4.167249850928783
6	162	2087.228106021881	0.12266799237816668	0.3025775022359712	20.098349813371897	0.17618231249045474	0.3474343690511992	7.756763353943825
7	162	2385.8614404201508	0.08887298877590151	0.24929850061849362	14.488553719595075	0.14402807502889423	0.29192166905180156	6.314392808824778
8	162	2683.6239066123962	0.04417217520968129	0.1785475383195057	7.193622451275587	0.13306254435240247	0.2840540211620948	5.8248390853405
9	162	2978.7388837337494	0.05368746240953019	0.19627611124906008	8.745738347060978	0.13898504950220672	0.28945223243116475	6.097816828638315
10	162	3274.9967205524445	0.01526817358435055	0.09680200728205587	2.4908256684429944	0.10969652423779937	0.2439955499961222	4.793714728206396
11	162	3565.0619354248047	0.056744021571157426	0.21326540471386587	9.305205507203937	0.147972755030284	0.308070882533094	6.503610163927078
12	162	3864.6968863010406	0.010574170656395642	0.08320319728857635	1.7162645170465112	0.11349746230527345	0.24974883692942076	4.953502956777811
13	162	4168.146516561508	0.00837638774359675	0.0736546113225766	1.366239285795018	0.1139320145396925	0.2530321078683189	4.9947491604834795
14	162	4456.4543197155	0.006706490216397198	0.06499583456586322	1.0902311746031046	0.11731944019547749	0.25406028859906915	5.1476824171841145
15	162	4752.031882762909	0.010813625244441391	0.08553171800969883	1.7686007809825242	0.1156591881711441	0.2538481596348097	5.0949250385165215
16	162	5046.575323820114	0.003489201355321685	0.045495663930685305	0.5696671967161819	0.10950736039080243	0.24337286678471154	4.803496800363064
